"Parámetro","Fecha","Hora","Valor","Unidad"
"DV","2019-12-19","20:00 - 21:00","63","°A"
"DV","2019-12-19","21:00 - 22:00","54","°A"
"DV","2019-12-19","22:00 - 23:00","0","°A"
"DV","2019-12-20","23:00 - 0:00","131","°A"
"DV","2019-12-20","0:00 - 1:00","79","°A"
"DV","2019-12-20","1:00 - 2:00","113","°A"
"DV","2019-12-20","2:00 - 3:00","64","°A"
"DV","2019-12-20","3:00 - 4:00","21","°A"
"DV","2019-12-20","4:00 - 5:00","42","°A"
"DV","2019-12-20","5:00 - 6:00","122","°A"
"DV","2019-12-20","6:00 - 7:00","82","°A"
"DV","2019-12-20","7:00 - 8:00","46","°A"
"DV","2019-12-20","8:00 - 9:00","1","°A"
"DV","2019-12-20","9:00 - 10:00","333","°A"
"DV","2019-12-20","10:00 - 11:00","90","°A"
"DV","2019-12-20","11:00 - 12:00","55","°A"
"DV","2019-12-20","12:00 - 13:00","340","°A"
"DV","2019-12-20","13:00 - 14:00","48","°A"
"DV","2019-12-20","14:00 - 15:00","88","°A"
"DV","2019-12-20","15:00 - 16:00","300","°A"
"DV","2019-12-20","16:00 - 17:00","335","°A"
"DV","2019-12-20","17:00 - 18:00","311","°A"
"DV","2019-12-20","18:00 - 19:00","323","°A"
"DV","2019-12-20","19:00 - 20:00","319","°A"
"DV","2019-12-20","20:00 - 21:00","314","°A"
"DV","2019-12-20","21:00 - 22:00","298","°A"
"DV","2019-12-20","22:00 - 23:00","309","°A"
"DV","2019-12-21","23:00 - 0:00","79","°A"
"DV","2019-12-21","0:00 - 1:00","294","°A"
"DV","2019-12-21","1:00 - 2:00","305","°A"
"DV","2019-12-21","2:00 - 3:00","297","°A"
"DV","2019-12-21","3:00 - 4:00","297","°A"
"DV","2019-12-21","4:00 - 5:00","324","°A"
"DV","2019-12-21","5:00 - 6:00","52","°A"
"DV","2019-12-21","6:00 - 7:00","107","°A"
"DV","2019-12-21","7:00 - 8:00","122","°A"
"DV","2019-12-21","8:00 - 9:00","122","°A"
"DV","2019-12-21","9:00 - 10:00","119","°A"
"DV","2019-12-21","10:00 - 11:00","60","°A"
"DV","2019-12-21","11:00 - 12:00","2","°A"
"DV","2019-12-21","12:00 - 13:00","21","°A"
"DV","2019-12-21","13:00 - 14:00","346","°A"
"DV","2019-12-21","14:00 - 15:00","134","°A"
"DV","2019-12-21","15:00 - 16:00","153","°A"
"DV","2019-12-21","16:00 - 17:00","166","°A"
"DV","2019-12-21","17:00 - 18:00","276","°A"
"DV","2019-12-21","18:00 - 19:00","295","°A"
"DV","2019-12-21","19:00 - 20:00","302","°A"
"DV","2019-12-21","20:00 - 21:00","307","°A"
"DV","2019-12-21","21:00 - 22:00","297","°A"
"DV","2019-12-21","22:00 - 23:00","291","°A"
"DV","2019-12-22","23:00 - 0:00","294","°A"
"DV","2019-12-22","0:00 - 1:00","302","°A"
"DV","2019-12-22","1:00 - 2:00","311","°A"
"DV","2019-12-22","2:00 - 3:00","307","°A"
"DV","2019-12-22","3:00 - 4:00","312","°A"
"DV","2019-12-22","4:00 - 5:00","317","°A"
"DV","2019-12-22","5:00 - 6:00","313","°A"
"DV","2019-12-22","6:00 - 7:00","313","°A"
"DV","2019-12-22","7:00 - 8:00","310","°A"
